ID,Document ID,Base ID,Locale,Level,Topic,Question,Option A,Option B,Option C,Option D,Correct,Explanation,Created At,Published At,Created By
25808,"iU-dTP2B9OSb_Nia","astro_00279",fr,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24808,"xILIsFYExR9LprIT","astro_00279",pt,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24309,"Zc8BraHFzwCI8r4V","astro_00280",en,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25309,"jALFgiy-MoFQLoU6","astro_00280",es,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25809,"ad6-DfLGFyQ_VO0X","astro_00280",fr,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24809,"R6_6bqXqWoiAQz9Q","astro_00280",pt,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24310,"S1U5RMjjpN2iXi2Z","astro_00281",en,3,"Solar System","Which planet is shown?","Mars","Jupiter","Saturn","Neptune",B,"Bands and Great Red Spot indicate Jupiter.",1767615387183,1767615387183,1
25310,"PyAoNBbIUchkF-7Y","astro_00281",es,3,"Solar System","Which planet is shown?","Mars","Jupiter","Saturn","Neptune",B,"Bands and Great Red Spot indicate Jupiter.",1767615387183,1767615387183,1
25810,"nJ5EwbxIZwPwkmCi","astro_00281",fr,3,"Solar System","Which planet is shown?","Mars","Jupiter","Saturn","Neptune",B,"Bands and Great Red Spot indicate Jupiter.",1767615387183,1767615387183,1
24810,"4LpR_w2T7Hamv1AG","astro_00281",pt,3,"Solar System","Which planet is shown?","Mars","Jupiter","Saturn","Neptune",B,"Bands and Great Red Spot indicate Jupiter.",1767615387183,1767615387183,1
24311,"cu53U87xumjsT9n2","astro_00282",en,3,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
25311,"fX-FOcyGHqEYvK3G","astro_00282",es,3,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
25811,"CZ7dKQtC84IQboBS","astro_00282",fr,3,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
24811,"uCWzfY35FgC4G0yX","astro_00282",pt,3,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
24312,"S40LZ3R8IlTs7Ze7","astro_00283",en,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
25312,"tGVCTAFFxQgvc1bT","astro_00283",es,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
25812,"Q6hQtstblyEq9GaW","astro_00283",fr,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24812,"TlolTYGetsN3z9bt","astro_00283",pt,3,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24313,"-LnXYq02SbSXXigP","astro_00284",en,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25313,"opNiIwDERzbXc3rj","astro_00284",es,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25813,"dPHvfTKGiM84wWsV","astro_00284",fr,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24813,"RNk8UQUaSfXePta_","astro_00284",pt,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24314,"F4c0HpKvxSc5wTYT","astro_00285",en,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25314,"5qdc-02jkSW77gUL","astro_00285",es,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25814,"btE1eTf2AXV1gH_n","astro_00285",fr,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24814,"_BxQLBfX5IctUvc3","astro_00285",pt,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24315,"Brig39ZZCtHJbyxf","astro_00286",en,3,"Solar System","Hottest surface temperature planet?","Mercury","Venus","Earth","Mars",B,"Venus ~465°C. More detail: observable features and context.",1767615387183,1767615387183,1
25315,"6K1UDMtDyCl-JmzA","astro_00286",es,3,"Solar System","Hottest surface temperature planet?","Mercury","Venus","Earth","Mars",B,"Venus ~465°C. More detail: observable features and context.",1767615387183,1767615387183,1
25815,"5vkfWfUHiQGssmqc","astro_00286",fr,3,"Solar System","Hottest surface temperature planet?","Mercury","Venus","Earth","Mars",B,"Venus ~465°C. More detail: observable features and context.",1767615387183,1767615387183,1
24815,"nlnNOUdNruwqSKmb","astro_00286",pt,3,"Solar System","Hottest surface temperature planet?","Mercury","Venus","Earth","Mars",B,"Venus ~465°C. More detail: observable features and context.",1767615387183,1767615387183,1
24316,"BhUzcdz8aVUOx2Ul","astro_00287",en,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25316,"FdL0qgLAJD0f7YDg","astro_00287",es,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25816,"RhPoxosPBEg_JgRS","astro_00287",fr,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24816,"TWwf-I_I6RhS3ncT","astro_00287",pt,3,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24317,"rjSepyTp_fZ9wggj","astro_00288",en,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25317,"-1caCI7-9Jv1PSbl","astro_00288",es,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25817,"oQ7XmB-7Dy3Yqy8M","astro_00288",fr,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24817,"_6iflJGHEh_YAhxD","astro_00288",pt,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24318,"0GoTcLzQcuOrHGnm","astro_00289",en,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25318,"pCUafet0QJ06QXe9","astro_00289",es,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25818,"JwsRaoJcWTot5XeS","astro_00289",fr,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24818,"agGV4oY-jYtCnMyp","astro_00289",pt,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24319,"FarG9aBFdwpnleuQ","astro_00290",en,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25319,"CmqWIA-NjRs7UZM6","astro_00290",es,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25819,"fIrW5RBnyFop5qqq","astro_00290",fr,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24819,"7gLuPIgn7xmLOdAR","astro_00290",pt,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24320,"yJfty6RZiW-RMNF4","astro_00291",en,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25320,"kzs2a_0k8OgA7Bva","astro_00291",es,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25820,"058py8ZjQFNzN0qD","astro_00291",fr,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24820,"QKGaehdmYKdzTl9K","astro_00291",pt,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24321,"IsHCs0qp3jCy0zXP","astro_00292",en,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25321,"0dIcUopElpEoj2Mf","astro_00292",es,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25821,"sfMEn85A3hiA2xIs","astro_00292",fr,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24821,"GAgD4E6Ge0WaD3LR","astro_00292",pt,4,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24322,"GIo38XxJeGKB9Fq_","astro_00293",en,4,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
25322,"0ZJZp_QkB-Tagbsl","astro_00293",es,4,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
25822,"nBB6B63j8dZgYYEk","astro_00293",fr,4,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24822,"OWe5LjDiQYkNcmLe","astro_00293",pt,4,"Solar System","What is the Kuiper Belt?","Inner ring","Ice-rich region beyond Neptune","Saturn ring","Asteroid belt",B,"Trans-Neptunian icy small bodies.",1767615387183,1767615387183,1
24323,"MCbPi0vermvuIA5K","astro_00294",en,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25323,"AbY-oo0bREooYE8X","astro_00294",es,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25823,"-sX4YRZq0AdS5MFG","astro_00294",fr,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24823,"HG9Yaw4xFpUeq7Ry","astro_00294",pt,4,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24324,"vTZ96k9qLyRokAO1","astro_00295",en,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25324,"lg2VyUk9WBKdmsdJ","astro_00295",es,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25824,"pbHeQTdkYt8tc9By","astro_00295",fr,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24824,"2H9ijx17ztoMXZu0","astro_00295",pt,4,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24325,"UkBV7jeEOFl-uz_n","astro_00296",en,5,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
25325,"LF6dVgapPAiZa9zq","astro_00296",es,5,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
25825,"qLwSvULXBMHaxGb8","astro_00296",fr,5,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
24825,"SpG29u55le-Ts760","astro_00296",pt,5,"Solar System","Enceladus plumes contain?","Silicates only","Water vapor/ice","Methane only","CO2 only",B,"Cassini detected water plumes at south pole.",1767615387183,1767615387183,1
24326,"R2oeKbnWrvyHEMwC","astro_00297",en,5,"Solar System","Titan orbits which planet?","Jupiter","Saturn","Uranus","Neptune",B,"Titan is Saturn’s largest moon.",1767615387183,1767615387183,1
25326,"hPu1_BEuYeLKVxS3","astro_00297",es,5,"Solar System","Titan orbits which planet?","Jupiter","Saturn","Uranus","Neptune",B,"Titan is Saturn’s largest moon.",1767615387183,1767615387183,1
25826,"UVQ1mFGU3jx5frRI","astro_00297",fr,5,"Solar System","Titan orbits which planet?","Jupiter","Saturn","Uranus","Neptune",B,"Titan is Saturn’s largest moon.",1767615387183,1767615387183,1
24826,"J4ewSLGbw4tdjcfY","astro_00297",pt,5,"Solar System","Titan orbits which planet?","Jupiter","Saturn","Uranus","Neptune",B,"Titan is Saturn’s largest moon.",1767615387183,1767615387183,1
24327,"-wOj6fCuvmTjEW2r","astro_00298",en,5,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25327,"99RdoV0fWULlTKOg","astro_00298",es,5,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
25827,"gJ-2_sXJthWnZsFK","astro_00298",fr,5,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24827,"HS2gjvZ9MWa-2i1P","astro_00298",pt,5,"Solar System","Solar wind is primarily?","Dust","Neutral gas","Charged particles","Photons",C,"Mostly protons and electrons from corona.",1767615387183,1767615387183,1
24328,"Vi9ozS_yG_HnsORS","astro_00299",en,5,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25328,"HYdOBs-GOBu_MHJQ","astro_00299",es,5,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
25828,"JgL8zNW2enSiLOcr","astro_00299",fr,5,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24828,"AgormexwYXbxqK76","astro_00299",pt,5,"Solar System","Which planet has the most moons confirmed?","Earth","Mars","Jupiter","Neptune",C,"Jupiter currently leads moon count.",1767615387183,1767615387183,1
24329,"qw7q6blPfQ0Os4c_","astro_00300",en,5,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25329,"SzwCAh9rLi116p1w","astro_00300",es,5,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
25829,"KKQ39XkibskfSkjm","astro_00300",fr,5,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24829,"5NZOM9cFnYof-6Zg","astro_00300",pt,5,"Solar System","Which planet has the Great Red Spot?","Mars","Jupiter","Saturn","Neptune",B,"Giant storm on Jupiter. More detail: observable features and context.",1767615387183,1767615387183,1
24330,"GZJZ1qhzg1S0TgNu","astro_00301",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25330,"bO7_RezqvMhH6nao","astro_00301",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25830,"aR1a_h01ayHJguFc","astro_00301",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24830,"WJ1vhjdt3k9cjEBd","astro_00301",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24331,"3tJtOEUsHB2ZiFWy","astro_00302",en,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25331,"4UqkT-gJMqpKYVXW","astro_00302",es,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25831,"AqddtT8HrxypgUHi","astro_00302",fr,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24831,"goePybNp1iihmj_y","astro_00302",pt,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24332,"fQr4OknAuL_bcB0N","astro_00303",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25332,"Hyd8ugUhyUfLGUtm","astro_00303",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25832,"DnVWQQn-i7cXPxvu","astro_00303",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24832,"DPmWWKV5YkC-to_P","astro_00303",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24333,"dhqsTSenez1A4R6Q","astro_00304",en,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25333,"oRDu7EQzw2iorNsn","astro_00304",es,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25833,"TGdycEg2m4FFxm6t","astro_00304",fr,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24833,"B4xCOCSWuIIkQiXi","astro_00304",pt,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24334,"fRbpz8RNxSrHjjhz","astro_00305",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25334,"bqcGWlhk1JSbGH6r","astro_00305",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25834,"s9c3BJKJWQfZ0HP0","astro_00305",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24834,"4XpSHDvTQrJKwf09","astro_00305",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24335,"Rrv4zQ-K9-EUhfQX","astro_00306",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25335,"aE-hpXgOWaX1J6Kn","astro_00306",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25835,"GEjv5src_OOp8KBC","astro_00306",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24835,"B_0FCDjPElWa9mqM","astro_00306",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24336,"oLoITdifV8VZdvg6","astro_00307",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25336,"ZHUTih6K4mozqR-1","astro_00307",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25836,"w6cl6qJf0a4aACNb","astro_00307",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24836,"i03SpcI70OOBnpnq","astro_00307",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24337,"r4-ZNhyiWWcxJR5k","astro_00308",en,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25337,"7wCKZsP_HAyDeGFO","astro_00308",es,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
25837,"pASv6CyfjpM3BGSQ","astro_00308",fr,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24837,"P6zgybw4uWvpNvSI","astro_00308",pt,1,"Space Missions","Which mission landed humans on the Moon first?","Apollo 11","Apollo 8","Gemini 12","Soyuz 1",A,"Apollo 11 landed in 1969. More detail: observable features and context.",1767615387183,1767615387183,1
24338,"st5y1DaOBPlSIbvC","astro_00309",en,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25338,"4Tek1897toZsDr0E","astro_00309",es,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
25838,"OZjv_ce8UuVU48o8","astro_00309",fr,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24838,"bs-KhjBNqPFqz0EV","astro_00309",pt,1,"Space Missions","Voyager 1 primary target initially?","Mars","Jupiter/Saturn","Venus","Mercury",B,"Voyager 1 flew by Jupiter and Saturn.",1767615387183,1767615387183,1
24339,"Q7h0fo4c8KDWyHpV","astro_00310",en,1,"Space Missions","Which telescope captured this deep field?","Hubble","Spitzer","JWST","Chandra",C,"NIRCam diffraction spikes suggest JWST.",1767615387183,1767615387183,1
25339,"2gdcXBTKz-zImTjw","astro_00310",es,1,"Space Missions","Which telescope captured this deep field?","Hubble","Spitzer","JWST","Chandra",C,"NIRCam diffraction spikes suggest JWST.",1767615387183,1767615387183,1
25839,"FmR4VMaMki2TmC64","astro_00310",fr,1,"Space Missions","Which telescope captured this deep field?","Hubble","Spitzer","JWST","Chandra",C,"NIRCam diffraction spikes suggest JWST.",1767615387183,1767615387183,1
24839,"7XXEBcBGqU79gVpg","astro_00310",pt,1,"Space Missions","Which telescope captured this deep field?","Hubble","Spitzer","JWST","Chandra",C,"NIRCam diffraction spikes suggest JWST.",1767615387183,1767615387183,1
